uri,dcterms:identifier,,ID,rdfs:label,schema:description,schema:category,description:現在の地名,description:リンク,description:備考,description:番号,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri,description:図
http://example.org/data/30008,30008,,30008,平良間切之内入中曽根村,入中曽根村,村,沖縄県宮古島市平良西仲宗根,https://goo.gl/maps/KVfMV9PVfrKX5adz9,,〔3〕,125.2999779,24.8126584,http://geohash.org/wu3j5m08jng2,"43104,15842,294,334",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=43104,15842,294,334","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/43104,15842,294,334/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.8126584,125.2999779"
http://example.org/data/30001,30001,,30001,"　松平薩摩守
琉球国之内
高壱万弐千四百五拾八石七斗九升二合　宮古嶋
高六千六百三拾七石三斗二升一合　八重山嶋
都合高壱万九千九拾六石壱斗壱升三合",,畾紙,,,,,,,,"39356,22160,8644,4510",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=39356,22160,8644,4510","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/39356,22160,8644,4510/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,
http://example.org/data/30002,30002,,30002,東,,方位,,,,,,,,"48528,25380,972,934",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=48528,25380,972,934","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/48528,25380,972,934/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,30020480000094900,
http://example.org/data/30003,30003,,30003,南,,方位,,,,,,,,"18220,26244,522,638",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=18220,26244,522,638","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/18220,26244,522,638/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,
http://example.org/data/30004,30004,,30004,北,,方位,,,,,,,,"30816,622,588,508",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=30816,622,588,508","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/30816,622,588,508/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,
http://example.org/data/30005,30005,,30005,西,,方位,,,,,,,,"462,1482,630,612",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=462,1482,630,612","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/462,1482,630,612/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,
http://example.org/data/30009,30009,,30009,平良間切之内あかり中曽根村,あかり中曽根村,村,沖縄県宮古島市平良東仲宗根,https://goo.gl/maps/EbkQX5yBy2sVC8h47,,〔4〕,125.2931157,24.8029179,http://geohash.org/wu3j555xmpn2,"42858,16026,296,322",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=42858,16026,296,322","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/42858,16026,296,322/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.8029179,125.2931157"
http://example.org/data/30010,30010,,30010,平良間切,三千三百十石余,間切,,,,〔5〕,,,,"42492,16322,266,332",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=42492,16322,266,332","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/42492,16322,266,332/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,30020480000157900,
http://example.org/data/30011,30011,,30011,平良間切之内新里村,新里村,村,沖縄県宮古島市平良下里,https://goo.gl/maps/RoznjydVWKbVANAw7,,〔6〕,125.2944882,24.7832291,http://geohash.org/wu3hgpssv0vb,"42088,16284,298,312",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=42088,16284,298,312","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/42088,16284,298,312/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.7832291,125.2944882"
http://example.org/data/30012,30012,,30012,平良間切之内松原村,松原村,村,沖縄県宮古島市平良松原,https://goo.gl/maps/EFixpQVXtPcHGcqZ9,,〔7〕,125.278017,24.7773606,http://geohash.org/wu3hfy8dt6u1,"41678,16394,270,330",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=41678,16394,270,330","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/41678,16394,270,330/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.7773606,125.278017"
http://example.org/data/30013,30013,,30013,下地間切,三千六百七石余,間切,,,,〔8〕,,,,"42204,17266,314,340",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=42204,17266,314,340","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/42204,17266,314,340/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,30020480000166400,
http://example.org/data/30014,30014,,30014,下地間切之内上地村,上地村,村,,,,〔9〕,,,,"41754,17704,298,324",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=41754,17704,298,324","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/41754,17704,298,324/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,
